uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023756940106114334
O14965,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.0008532423208191126,0.0008532423208191126,1.7446117908408707,0.0,0.0,0.0020876826722338203,0.001196645872011685
O43570,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.127,0.038,0.016773162939297124,0.01437699680511182,1.2901261371493005,0.0,0.0001583796007074289,0.12989690721649486,0.10068543171639492
O60674,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.0004462293618920125,0.0004462293618920125,4.255196846285156,0.0,0.0,0.004305705059203444,0.0010118696711863512
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.081,0.005,0.0017261219792865361,0.0011507479861910242,1.4093625968522125,0.0,0.0,0.084375,0.05986748906740812
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005279320023580963
O76074,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025516713447307987
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008974844040087637
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.017,0.017,0.0035335689045936395,0.0035335689045936395,0.3099237772134448,0.0,0.0,0.01768990634755463,0.057078248321616176
P00489,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006414373828650869
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.115,0.115,0.0011198208286674132,0.0011198208286674132,2.078223581852254,0.0,0.0,0.11979166666666667,0.057641375790798144
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.066,0.066,0.002879473467708762,0.002879473467708762,1.0612339413056662,0.0,8.798866705968272e-06,0.06867845993756504,0.06471566462239664
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.067,0.007,0.004797441364605544,0.0026652452025586353,0.8908235285499816,0.0,8.798866705968272e-06,0.06979166666666667,0.07834510914994149
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.112,0.112,0.002758620689655172,0.002758620689655172,1.7640118556210889,0.0,8.798866705968272e-06,0.11715481171548117,0.06641384589664852
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.191,0.065,0.025210084033613446,0.01680672268907563,2.5007535405049053,0.0,0.0,0.19895833333333332,0.0795593527553651
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.057,0.007,0.0035778175313059034,0.0026833631484794273,0.8721586972311284,0.0,0.0,0.06050955414012739,0.06937906397655982
P00915,True,True,0.003,0.003,0.0004997501249375312,0.0004997501249375312,25.528056545149344,True,True,0.155,0.054,0.008680555555555556,0.008101851851851851,1.5715156771453809,0.0031446540880503146,0.0001231841338835558,0.16247379454926625,0.1033866837951272
P00918,True,True,0.001,0.001,0.00014072614691809738,0.00014072614691809738,4.710920138189607,True,True,0.08,0.042,0.007522567703109328,0.006519558676028084,0.7582363231102577,0.0010362694300518134,0.0002199716676492068,0.08290155440414508,0.10933471768836174
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.077,0.077,0.010648596321393998,0.010648596321393998,1.2428918562192932,0.0,0.0,0.07841140529531568,0.06308787428179251
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.111,0.004,0.004158004158004158,0.002079002079002079,1.930751945931671,0.0,0.0,0.11431513903192585,0.0592075740644605
P04150,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0012468827930174563,0.0012468827930174563,0.7606346810399857,0.0,0.0,0.001017293997965412,0.0013374277393071773
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.055,0.055,0.0008880994671403197,0.0008880994671403197,1.004358352139241,0.0,0.0,0.057291666666666664,0.0570430528547923
P05979,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.051,0.004,0.02197802197802198,0.01098901098901099,0.84969254194997,0.0,8.798866705968272e-06,0.05170630816959669,0.06085296213847657
P06239,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.035,0.035,0.0022988505747126436,0.0022988505747126436,0.5896316742958075,0.0,8.798866705968272e-06,0.03763440860215054,0.06382697908509384
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.043,0.043,0.001539645881447267,0.001539645881447267,0.7315288318851529,0.0,8.798866705968272e-06,0.044605809128630707,0.06097614627236012
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.006,0.013186813186813187,0.008791208791208791,0.810670193488469,0.0,0.0,0.05279831045406547,0.06512921135757714
P07900,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.037,0.037,0.005244755244755245,0.005244755244755245,0.6222155495430017,0.0,0.0,0.038865546218487396,0.062463154745668756
P08069,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.043,0.043,0.0022675736961451248,0.0022675736961451248,0.7546593745952695,0.0,0.0,0.04405737704918033,0.05838048059409948
P08183,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.046,0.046,0.0037926675094816687,0.0037926675094816687,0.7593013181587933,0.0,0.0,0.04722792607802875,0.06219918874448971
P08254,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.073,0.035,0.008928571428571428,0.007653061224489796,0.8482635404447436,0.0,0.0,0.0750256937307297,0.08844620812839306
P08581,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.021,0.0006807351940095302,0.0006807351940095302,0.39044234788225624,0.0,0.0,0.022316684378320937,0.05715743812196989
P09874,True,True,0.001,0.001,0.0002954209748892171,0.0002954209748892171,29.351931065901976,True,True,0.061,0.055,0.005555555555555556,0.004320987654320987,1.0324191317849318,0.0010330578512396695,3.519546682387309e-05,0.06301652892561983,0.0610377383393019
P10275,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.09,0.012,0.010416666666666666,0.008928571428571428,1.18625150116502,0.0,0.0,0.09879253567508232,0.08328127337198969
P10415,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.122,0.122,0.003374578177727784,0.003374578177727784,2.0910178063343206,0.0,0.0,0.125,0.059779500400348434
P10826,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.045,0.045,0.04672897196261682,0.04672897196261682,0.7300014119532127,0.0,0.0,0.04643962848297214,0.0636158062841506
P10828,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.03,0.03,0.021739130434782608,0.021739130434782608,0.5319187431555487,0.0,0.0,0.031217481789802288,0.05868844092880837
P11309,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.0013114754098360656,0.0013114754098360656,1.1775962712004906,0.0,0.0,0.0021344717182497333,0.0018125665414294638
P11362,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.035,0.0,0.001075268817204301,0.0,0.6422852564361329,0.0,0.0,0.03664921465968586,0.05706065058820424
P12821,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.05,0.0319634703196347,0.0319634703196347,0.681093372976604,0.0,0.0,0.05170630816959669,0.07591662193909425
P12931,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.029,0.029,0.0032414910858995136,0.0032414910858995136,0.468942083799677,0.0,0.0,0.027513227513227514,0.058670843195396435
P14174,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.043,0.043,0.012195121951219513,0.012195121951219513,0.7740633125978776,0.0,0.0,0.0446521287642783,0.057685370124327985
P14416,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.099,0.099,0.0032247662044501773,0.0032247662044501773,1.2089564059863107,0.0,8.798866705968272e-06,0.10174717368961973,0.08416116004258652
P14902,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.052,0.052,0.007142857142857143,0.007142857142857143,0.8476114243463916,0.0,1.7597733411936543e-05,0.05360824742268041,0.06324625388249994
P15056,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.062,0.062,0.0020435967302452314,0.0020435967302452314,1.1100260302386378,0.0,0.0,0.06519453207150368,0.05873243526233821
P15145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.074,0.033,0.06060606060606061,0.05303030303030303,0.9534069126227448,0.0,0.0,0.07628865979381444,0.08001689382407545
P16184,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0072992700729927005,0.0072992700729927005,17.959989803754674,0.0,0.0,0.0011061946902654867,6.15920669417779e-05
P18031,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.153,0.014,0.007592190889370932,0.004338394793926247,2.32473952521365,0.0,0.0,0.15470171890798787,0.06654582889723804
P19793,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.054,0.051,0.046357615894039736,0.033112582781456956,0.8562276744650066,0.0,8.798866705968272e-06,0.055441478439425054,0.06475086008922051
P21554,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.114,0.114,0.0020646937370956643,0.0020646937370956643,1.5862115466635422,0.0,0.0,0.11561866125760649,0.07288981179224116
P22303,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.031,0.031,0.0031512605042016808,0.0031512605042016808,0.4808377369200031,0.0,4.399433352984136e-05,0.03282275711159737,0.06826160790490185
P23458,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.000585480093676815,0.000585480093676815,3.5045014270849735,0.0,0.0,0.002127659574468085,0.0006071218027118107
P24941,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005103342689461597
P25440,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7597733411936543e-05
P27487,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.084,0.084,0.010224948875255624,0.010224948875255624,0.9929477252651435,0.0,0.0,0.08768267223382047,0.08830542626109757
P28223,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.04,0.04,0.003374578177727784,0.003374578177727784,0.5321682697760203,0.0,0.0,0.04175365344467641,0.07845949441711908
P28482,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.08,0.013,0.006109979633401222,0.0050916496945010185,1.3203660142991087,0.0,0.0,0.08247422680412371,0.062463154745668756
P28845,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.072,0.072,0.00156128024980484,0.00156128024980484,1.2779772918095293,0.0,0.0,0.07339449541284404,0.057430202989854906
P29274,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.016,0.016,0.0017016449234259785,0.0017016449234259785,0.2958147713790996,0.0,0.0,0.017897091722595078,0.06050100747023783
P29473,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.059,0.059,0.03076923076923077,0.03076923076923077,1.0447125250234395,0.0,0.0,0.06051282051282051,0.05792293952538913
P29476,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.101,0.101,0.03286384976525822,0.03286384976525822,1.162452249932651,0.0,1.7597733411936543e-05,0.10412371134020619,0.08957246306675701
P29597,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0013568521031207597,0.0013568521031207597,1.5241254082223363,0.0,0.0,0.0010460251046025104,0.0006863116030655251
P31645,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.088,0.088,0.009778357235984355,0.009778357235984355,1.2922241877624914,0.0,0.0,0.09109730848861283,0.07049652004821778
P31749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.052,0.052,0.0027906976744186047,0.0027906976744186047,0.7946287654619488,0.0,0.0,0.05399792315680166,0.06795364757019295
P33981,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013198300058952408
P34913,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.071,0.006,0.006528835690968444,0.003264417845484222,1.1068878097009862,0.0,0.0,0.07334710743801653,0.06626426516264705
P35372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.042,0.042,0.002390057361376673,0.002390057361376673,0.7023240644328269,0.0,0.0,0.043523316062176166,0.061970418210134534
P35557,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.519546682387309e-05
P35968,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.033,0.033,0.0009976720984369804,0.0009976720984369804,0.593984236221239,0.0,0.0,0.03556034482758621,0.05986748906740812
P36897,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798866705968272e-06
P37231,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.083,0.001,0.0036596523330283625,0.0009149130832570906,1.3763191906606613,0.0,8.798866705968272e-06,0.08530318602261049,0.0619792170768405
P41143,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.034,0.034,0.0011350737797956867,0.0011350737797956867,0.6110502636797658,0.0,0.0,0.03549060542797495,0.058081319126096556
P41145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.063,0.063,0.0016787912702853946,0.0016787912702853946,1.0823467878139978,0.0,0.0,0.06448311156601842,0.059577126466111165
P42330,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.062,0.062,0.012578616352201259,0.012578616352201259,1.060016154910593,0.0,8.798866705968272e-06,0.06391752577319587,0.06029863353600056
P42336,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.001312910284463895,0.001312910284463895,2.2950059885263063,0.0,0.0,0.003089598352214212,0.0013462266060131455
P43405,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.000683526999316473,0.000683526999316473,2.5952453863781897,0.0,0.0,0.0021008403361344537,0.000809495736949081
P43490,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023756940106114334
P45452,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.148,0.147,0.008538899430740038,0.007590132827324478,1.8301336013356369,0.0,0.0,0.15352697095435686,0.0838883951747015
P48736,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004311444685924453
