uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,True,False,0.005,0.0,0.002564102564102564,0.0,119.77265784051752,True,False,0.004,0.0,0.0021668472372697724,0.0,2.994318127574238,0.02066115702479339,0.00017250301880282904,0.01652892561983471,0.005520096601690529
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105054338450923
O43570,True,True,0.002,0.001,0.0004941932295527551,0.00024709661477637757,2.5509349949242166,True,True,0.047,0.022,0.009584664536741214,0.007987220447284345,0.658275710161379,0.006600660066006601,0.0025875452820424355,0.1551155115511551,0.23563912368466447
O60674,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.016,0.016,0.000892458723784025,0.000892458723784025,5.0862030843215225,0.0,0.0006900120752113162,0.0851063829787234,0.016732792823874416
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.022,0.002,0.0017261219792865361,0.0011507479861910242,0.4312733541120563,0.0,0.0005175090564084871,0.061971830985915494,0.1436950146627566
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017250301880282904
O76074,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.0025348542458808617,0.0025348542458808617,3.3723093736500296,0.0,0.0,0.010471204188481676,0.003105054338450923
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.009,0.009,0.009259259259259259,0.009259259259259259,2.899788762692941,0.0,0.0,0.02601156069364162,0.00897015697774711
P00374,True,True,0.009,0.005,0.010650887573964497,0.005917159763313609,329670329.6703297,True,True,0.036,0.036,0.0035335689045936395,0.0035335689045936395,0.9449191098786042,0.03296703296703297,0.0,0.13186813186813187,0.1395549422114887
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.011627906976744186,0.011627906976744186,2.2521366517087817,0.0,0.0,0.005050505050505051,0.0022425392444367777
P00519,True,True,0.001,0.001,0.00046728971962616824,0.00046728971962616824,7.026665308880706,True,True,0.018,0.018,0.004479283314669653,0.004479283314669653,0.4474528298827967,0.0036363636363636364,0.0005175090564084871,0.06545454545454546,0.14628255994479902
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.049,0.048,0.0008227067050596463,0.00041135335252982314,1.3814799495942756,0.0,0.00017250301880282904,0.23902439024390243,0.17302052785923755
P00734,True,True,0.004,0.003,0.0009528346831824678,0.0007146260123868509,8.626487470141246,True,True,0.079,0.027,0.005330490405117271,0.0042643923240938165,1.165941076451431,0.011904761904761904,0.0013800241504226323,0.23511904761904762,0.20165602898050716
P00742,True,True,0.02,0.006,0.0037907505686125853,0.0011372251705837756,14.066973721788884,True,True,0.059,0.044,0.008275862068965517,0.004137931034482759,1.0693130900866892,0.06309148264984227,0.004485078488873555,0.1861198738170347,0.1740555459720545
P00749,True,True,0.003,0.001,0.0036855036855036856,0.0012285012285012285,10.11104533935331,True,True,0.053,0.006,0.0196078431372549,0.011204481792717087,0.8688156044326971,0.00872093023255814,0.0008625150940141452,0.15406976744186046,0.17733310332930827
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.011,0.0026833631484794273,0.0017889087656529517,0.4959949475441764,0.0,0.0003450060376056581,0.08076923076923077,0.16284284974987062
P00915,True,True,0.001,0.001,0.0001665833749791771,0.0001665833749791771,1.5033713148255838,True,True,0.064,0.038,0.007523148148148148,0.006944444444444444,1.0565904471826841,0.004149377593360996,0.0027600483008452647,0.26556016597510373,0.25133689839572193
P00918,True,True,0.004,0.003,0.0005629045876723895,0.00042217844075429216,4.115725817042527,True,True,0.076,0.036,0.008525576730190571,0.007021063189568706,0.9242142312702668,0.012779552715654952,0.003105054338450923,0.24281150159744408,0.2627220976367086
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.018,0.016,0.00484027105517909,0.003872216844143272,0.36345966937735896,0.0,0.0015525271692254615,0.06451612903225806,0.1775056063481111
P03951,True,False,0.001,0.0,0.0010204081632653062,0.0,15.710017993173572,True,True,0.062,0.001,0.006237006237006237,0.002079002079002079,1.1921929981954564,0.0027100271002710027,0.00017250301880282904,0.16802168021680217,0.14093496636191133
P04150,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0015525271692254615,0.0,0.02570294980162153
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.02,0.02,0.0008880994671403197,0.0008880994671403197,0.5569486473412315,0.0,0.0,0.07782101167315175,0.13972744523029154
P05979,True,True,0.004,0.002,0.005805515239477504,0.002902757619738752,25.314406811658937,True,True,0.034,0.012,0.02564102564102564,0.01098901098901099,0.8252060938192768,0.017467248908296942,0.0006900120752113162,0.14847161572052403,0.1799206486113507
P06239,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.045,0.045,0.006896551724137931,0.006896551724137931,0.7547128866192914,0.0,0.0005175090564084871,0.11873350923482849,0.1573227531481801
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.01,0.01,0.001539645881447267,0.001539645881447267,0.2666795473371426,0.0,0.0,0.040160642570281124,0.15059513541486977
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.032,0.017,0.006593406593406593,0.004395604395604396,1.0174358968050872,0.0,0.00017250301880282904,0.1641025641025641,0.16129032258064516
P07900,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.067,0.067,0.006993006993006993,0.006993006993006993,1.0355125181183071,0.0,0.00017250301880282904,0.18559556786703602,0.17923063653613938
P08069,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.036,0.036,0.0011337868480725624,0.0011337868480725624,0.9697854022438306,0.0,0.0,0.13533834586466165,0.1395549422114887
P08183,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.015,0.015,0.0050568900126422255,0.0050568900126422255,0.35615546219693367,0.0,0.0,0.05154639175257732,0.14473003277557359
P08254,True,True,0.006,0.003,0.003424657534246575,0.0017123287671232876,48.174501272077876,True,True,0.044,0.02,0.01913265306122449,0.011479591836734694,0.5638942988506097,0.01662049861495845,0.0003450060376056581,0.12188365650969529,0.2161462825599448
P08581,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.017,0.017,0.0006807351940095302,0.0006807351940095302,0.509689631444282,0.0,0.0,0.07112970711297072,0.1395549422114887
P09874,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.019,0.001851851851851852,0.001851851851851852,0.3759788357444758,0.0,0.0,0.06031746031746032,0.16042780748663102
P10275,True,True,0.001,0.001,0.00046685340802987864,0.00046685340802987864,1.9374998596039164,True,True,0.061,0.032,0.019345238095238096,0.017857142857142856,0.7794723821501565,0.00267379679144385,0.0013800241504226323,0.16310160427807488,0.20924616180783165
P10415,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.022,0.022,0.0022497187851518562,0.0022497187851518562,0.45135192495849524,0.0,0.0003450060376056581,0.06875,0.15232016560289804
P10826,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.022,0.022,0.037383177570093455,0.037383177570093455,0.643876973622606,0.0,0.0,0.10185185185185185,0.15818526824219423
P10828,True,False,0.001,0.0,0.0018796992481203006,0.0,20.198594562651735,True,True,0.035,0.032,0.028985507246376812,0.021739130434782608,0.7273160690232201,0.003484320557491289,0.00017250301880282904,0.12195121951219512,0.16767293427634983
P11309,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0006557377049180328,0.0006557377049180328,1.670123809132355,0.0,0.00017250301880282904,0.003745318352059925,0.0022425392444367777
P11362,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.028,0.0,0.001075268817204301,0.0,0.6578289322324271,0.0,0.0,0.09180327868852459,0.1395549422114887
P12821,True,True,0.001,0.001,0.002136752136752137,0.002136752136752137,34129692.83276451,True,True,0.035,0.035,0.0228310502283105,0.0228310502283105,0.6388140243173939,0.0034129692832764505,0.0,0.11945392491467577,0.18699327238226668
P12931,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.106,0.106,0.0008103727714748784,0.0008103727714748784,3.0859108579911956,0.0,0.0,0.4711111111111111,0.15266517164050372
P14174,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.052,0.052,0.036585365853658534,0.036585365853658534,1.2357503599045938,0.0,0.0,0.18055555555555555,0.1461100569259962
P14416,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.055,0.055,0.0019348597226701064,0.0019348597226701064,1.215558816687815,0.0,0.00017250301880282904,0.21912350597609562,0.18026565464895636
P14902,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.024,0.024,0.004285714285714286,0.004285714285714286,0.5543456169830531,0.0,0.00017250301880282904,0.08921933085501858,0.1609453165430395
P15056,True,False,0.001,0.0,0.0002521432173474534,0.0,9.31993298993575,True,True,0.101,0.1,0.0013623978201634877,0.0006811989100817438,2.284741514953686,0.003215434083601286,0.0003450060376056581,0.3247588424437299,0.14214248749353114
P15145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.045,0.024,0.03787878787878788,0.030303030303030304,0.8029085868278428,0.0,0.0,0.15,0.18682076936346387
P16184,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013800241504226323
P18031,True,False,0.006,0.0,0.0028222013170272815,0.0,11.818551736205531,True,True,0.049,0.01,0.010845986984815618,0.004338394793926247,0.8257258631977354,0.01834862385321101,0.0015525271692254615,0.14984709480122324,0.18147317578057617
P19793,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.015,0.011,0.026490066225165563,0.019867549668874173,0.43900259474049586,0.0,0.00017250301880282904,0.07731958762886598,0.17612558219768845
P21554,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.035,0.035,0.0055058499655884375,0.0055058499655884375,0.7680761655318956,0.0,0.0,0.1377952755905512,0.17940313955494222
P22303,True,True,0.001,0.001,0.0002384358607534573,0.0002384358607534573,4.912711152432116,True,True,0.143,0.143,0.0026260504201680674,0.0026260504201680674,2.992621069974287,0.003389830508474576,0.0006900120752113162,0.4847457627118644,0.16198033465585648
P23458,True,True,0.001,0.001,0.00022104332449160034,0.00022104332449160034,5.049650836123603,True,True,0.005,0.005,0.001756440281030445,0.001756440281030445,2.885515133890054,0.003484320557491289,0.0006900120752113162,0.017421602787456445,0.006037605658099017
P24941,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002415042263239607
P25440,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017250301880282904
P27487,True,True,0.007,0.002,0.0018324607329842932,0.0005235602094240838,10.914200696742556,True,True,0.035,0.023,0.006134969325153374,0.0027266530334014998,0.6894296176126478,0.024475524475524476,0.0022425392444367777,0.12237762237762238,0.1775056063481111
P28223,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.037,0.037,0.003374578177727784,0.003374578177727784,0.919653728942959,0.0,0.0003450060376056581,0.18592964824120603,0.20217353803691565
P28482,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.011,0.0,0.0010183299389002036,0.0,0.25365362720647944,0.0,0.0,0.038461538461538464,0.15163015352768675
P28845,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.008,0.008,0.00156128024980484,0.00156128024980484,0.18747625002418564,0.0,0.0,0.027586206896551724,0.1471450750388132
P29274,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.034,0.029,0.0011344299489506524,0.0005672149744753262,1.0578864591875115,0.0,0.0,0.16113744075829384,0.15232016560289804
P29473,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.013,0.013,0.015384615384615385,0.015384615384615385,0.3256460113481918,0.0,0.0,0.0456140350877193,0.1400724512678972
P29476,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.031,0.031,0.014084507042253521,0.014084507042253521,0.6200042777175003,0.0,0.0,0.09935897435897435,0.16025530446782818
P29597,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.0013568521031207597,0.0013568521031207597,3.3292174610108365,0.0,0.0006900120752113162,0.020100502512562814,0.006037605658099017
P31645,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.02,0.02,0.003259452411994785,0.003259452411994785,0.4323602676756963,0.0,0.0003450060376056581,0.08196721311475409,0.18958081766430912
