uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4519633158222776e-05
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015581871605377972
O43570,True,True,0.001,0.001,0.00024709661477637757,0.00024709661477637757,3.6801822295120217,True,True,0.007,0.004,0.003993610223642172,0.003194888178913738,0.499100888782992,0.0010649627263045794,0.00028937761552844804,0.007454739084132056,0.014936336924583741
O60674,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003338972486866708
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.003,0.0,0.0005753739930955121,0.0,1.3738226093968835,0.0,0.0,0.009174311926605505,0.006677944973733417
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006677944973733416
O76074,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022482414744902503
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004897159647404506
P00374,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004897159647404506
P00489,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677944973733416e-05
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.0011198208286674132,0.0011198208286674132,16.984498723076232,0.0,0.0,0.08695652173913043,0.005119757813195619
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.00041135335252982314,0.00041135335252982314,23.594537620280274,0.0,4.4519633158222776e-05,0.2857142857142857,0.012109340219036596
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.001,0.0015991471215351812,0.0005330490405117271,0.864757894300984,0.0,2.2259816579111388e-05,0.011337868480725623,0.013111031965096607
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.027,0.027,0.0009195402298850574,0.0009195402298850574,14.269976319749551,0.0,2.2259816579111388e-05,0.135,0.00946042204612234
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.003,0.0,0.0028011204481792717,0.0,2.3785672494443615,0.0,2.2259816579111388e-05,0.0297029702970297,0.01248775710088149
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0008944543828264759,0.0008944543828264759,0.1512470360320128,0.0,0.0,0.001838235294117647,0.012153859852194818
P00915,True,True,0.001,0.001,0.0001665833749791771,0.0001665833749791771,13.654705111960883,True,True,0.081,0.059,0.0023148148148148147,0.001736111111111111,16.0294435324809,0.00303951367781155,0.00022259816579111387,0.24620060790273557,0.015359273439586858
P00918,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.001,0.0010030090270812437,0.0005015045135406219,0.2917445951346763,0.0,0.00031163743210755945,0.004987531172069825,0.017095539132757544
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.038,0.038,0.003872216844143272,0.003872216844143272,5.520025301205925,0.0,2.2259816579111388e-05,0.061191626409017714,0.011085388656397471
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.002,0.0,0.002079002079002079,0.0,0.9475637857551558,0.0,0.0,0.004640371229698376,0.004897159647404506
P04150,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0012468827930174563,0.0012468827930174563,0.24949737848665648,0.0,0.0,0.0010940919037199124,0.004385183866084943
P04629,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830380197667171
