uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013872236699993064
O14965,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.0008532423208191126,0.0008532423208191126,2.718190892079742,0.0,0.0,0.003205128205128205,0.0011791401194994103
O43570,True,True,0.001,0.001,0.00024709661477637757,0.00024709661477637757,11.916505707040292,True,True,0.279,0.126,0.0231629392971246,0.022364217252396165,1.29394717033894,0.0010626992561105207,8.91786644999554e-05,0.29543039319872477,0.22831719860088584
O60674,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.0004462293618920125,0.0004462293618920125,0.4315518779005642,0.0,0.0,0.0010775862068965517,0.0024970026059987515
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.132,0.003,0.0017261219792865361,0.0011507479861910242,1.2534918131606545,0.0,0.0,0.1489841986455982,0.11885534229744057
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926992399996037e-05
O76074,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.0012674271229404308,0.0012674271229404308,0.6654131733823543,0.0,0.0,0.0032967032967032967,0.004954370249997523
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.023,0.023,0.013888888888888888,0.013888888888888888,1.0660205482321048,0.0,0.0,0.025498891352549888,0.02391969956698804
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.149,0.149,0.007067137809187279,0.007067137809187279,1.4445484173320071,0.0,0.0,0.16704035874439463,0.11563500163494218
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.01,0.01,0.023255813953488372,0.023255813953488372,4.925858800436472,0.0,0.0,0.01015228426395939,0.0020610180239989694
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.175,0.175,0.004479283314669653,0.004479283314669653,1.6155454330266072,0.0,0.0,0.18716577540106952,0.11585299392594207
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.181,0.181,0.003702180172768408,0.003702180172768408,1.1166936216410637,0.0,1.9817480999990092e-05,0.18848167539267016,0.16878548567691562
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.22,0.086,0.008528784648187633,0.006929637526652452,1.239813508742265,0.0,9.908740499995046e-06,0.2412280701754386,0.19456802845790272
