uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0010834236186348862,0.0010834236186348862,8.854049462387046,0.0,0.0,0.001053740779768177,0.00011901219875037192
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010909451552117426
O43570,True,True,0.002,0.002,0.0004941932295527551,0.0004941932295527551,19.52365332087137,True,True,0.272,0.135,0.018370607028753993,0.016773162939297124,1.2667184439189172,0.002129925452609159,0.00010909451552117425,0.28753993610223644,0.22699593374987603
O60674,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.000892458723784025,0.000892458723784025,0.4282655983720831,0.0,0.0,0.0010660980810234541,0.0024893384905286123
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.122,0.003,0.0017261219792865361,0.0011507479861910242,1.1774515274243853,0.0,0.0,0.13863636363636364,0.1177427352970346
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.917683229197659e-05
O76074,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.007,0.007,0.0025348542458808617,0.0025348542458808617,1.5849785895747706,0.0,0.0,0.0078125,0.004929088564911237
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.019,0.013888888888888888,0.013888888888888888,0.8777024853368597,0.0,0.0,0.02043010752688172,0.023276802538926906
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.141,0.141,0.007067137809187279,0.007067137809187279,1.394967060081682,0.0,0.0,0.15932203389830507,0.11421204006744025
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.023255813953488372,0.023255813953488372,1.877548654631743,0.0,0.0,0.00411522633744856,0.0021918079936526827
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.165,0.165,0.0033594624860022394,0.0033594624860022394,1.5478543527168354,0.0,0.0,0.17722878625134264,0.11449965288108697
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.183,0.183,0.004524886877828055,0.004524886877828055,1.1586581801568234,0.0,9.91768322919766e-06,0.1925925925925926,0.16622037092135278
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.209,0.09,0.006929637526652452,0.005863539445628998,1.2396327990498566,0.0,1.983536645839532e-05,0.23831242873432154,0.19224437171476744
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.2,0.2,0.004597701149425287,0.004597701149425287,1.404846321813258,0.0,9.91768322919766e-06,0.21574973031283712,0.15357532480412575
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.206,0.025,0.028011204481792718,0.0196078431372549,1.4032281362545933,0.0,0.0,0.21436004162330904,0.15276207477933154
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.205,0.049,0.006261180679785331,0.004472271914132379,1.2553208021521614,0.0,0.0,0.21376433785192908,0.1702866210453238
P00915,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.29,0.161,0.015625,0.015046296296296295,1.341947228389646,0.0,9.917683229197659e-05,0.31624863685932386,0.23566398889219478
P00918,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.304,0.17,0.015045135406218655,0.014042126379137413,1.3282616207614606,0.0,0.0001487652484379649,0.32688172043010755,0.24609739164931071
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.259,0.258,0.011616650532429816,0.010648596321393998,1.4175628056701546,0.0,1.983536645839532e-05,0.27177334732423925,0.19171873450361995
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.145,0.001,0.004158004158004158,0.002079002079002079,1.3509446579734292,0.0,0.0,0.15311510031678988,0.11333928394327085
P04150,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.018,0.018,0.004987531172069825,0.004987531172069825,0.9909857250771483,0.0,0.0,0.01814300960512273,0.01830804324109888
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.127,0.127,0.0008880994671403197,0.0008880994671403197,1.1611278264842733,0.0,0.0,0.13119834710743802,0.11299216503024893
P05979,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.291,0.036,0.03296703296703297,0.018315018315018316,1.8118542430573015,0.0,9.91768322919766e-06,0.31122994652406416,0.17177427352970345
P06239,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.082,0.082,0.005747126436781609,0.005747126436781609,1.0349393378251488,0.0,9.91768322919766e-06,0.14285714285714285,0.13803431518397302
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.125,0.125,0.003079291762894534,0.003079291762894534,0.9603039319215815,0.0,0.0,0.13144058885383805,0.1368739462461569
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.241,0.039,0.015384615384615385,0.013186813186813187,1.5022580199378286,0.0,0.0,0.2494824016563147,0.16607160567291482
P07900,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.192,0.192,0.015734265734265736,0.015734265734265736,1.362469850132328,0.0,9.91768322919766e-06,0.21029572836801752,0.1543489040960032
P08069,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.121,0.121,0.0022675736961451248,0.0022675736961451248,1.1182398928032868,0.0,0.0,0.12777191129883844,0.11426162848358623
P08183,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.096,0.096,0.0050568900126422255,0.0050568900126422255,0.8516218118035815,0.0,0.0,0.10191082802547771,0.11966676584349896
P08254,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.178,0.043,0.015306122448979591,0.012755102040816327,0.9368483642339344,0.0,0.0,0.18464730290456433,0.1970941188138451
P08581,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.124,0.124,0.0006807351940095302,0.0006807351940095302,1.1794017008604345,0.0,0.0,0.13333333333333333,0.11305167112962412
P09874,True,True,0.001,0.001,0.0002954209748892171,0.0002954209748892171,15.622847034675607,True,True,0.166,0.165,0.004320987654320987,0.003703703703703704,1.1848175428484662,0.0010845986984815619,6.942378260438362e-05,0.18004338394793926,0.15195874243776653
P10275,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.226,0.087,0.01488095238095238,0.013392857142857142,1.518542107914984,0.0,0.0,0.2817955112219451,0.1855697709015174
P10415,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.119,0.119,0.00562429696287964,0.00562429696287964,1.1050831845315983,0.0,0.0,0.14476885644768855,0.1310026777744719
P10826,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.149,0.149,0.056074766355140186,0.056074766355140186,1.0135598990961028,0.0,0.0,0.16722783389450055,0.16499057820093227
P10828,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.177,0.166,0.050724637681159424,0.036231884057971016,1.238026865643857,0.0,0.0,0.1936542669584245,0.15642169989090549
P11309,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0006557377049180328,0.0006557377049180328,0.4974076173531906,0.0,0.0,0.0011198208286674132,0.0022513140930278687
P11362,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.146,0.0,0.001075268817204301,0.0,1.4218540366472892,0.0,0.0,0.16061606160616063,0.11296241198056134
P12821,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.208,0.208,0.0639269406392694,0.0639269406392694,1.1262521729530077,0.0,0.0,0.2128966223132037,0.1890310423485074
P12931,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.16,0.16,0.004051863857374392,0.004051863857374392,1.343154223384526,0.0,0.0,0.16824395373291273,0.12526033918476645
P14174,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.111,0.111,0.024390243902439025,0.024390243902439025,0.9114177684126061,0.0,0.0,0.1178343949044586,0.1292869185758207
P14416,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.201,0.201,0.0029022895840051595,0.0029022895840051595,1.1355190068918877,0.0,0.0,0.20291363163371487,0.17869681642368343
P14902,True,True,0.001,0.001,0.0005730659025787965,0.0005730659025787965,109.35898410125918,True,True,0.207,0.207,0.012857142857142857,0.012857142857142857,1.3739207086865468,0.0010845986984815619,9.91768322919766e-06,0.22342733188720174,0.16262025190915402
P15056,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.147,0.147,0.0013623978201634877,0.0013623978201634877,1.4555990526572946,0.0,0.0,0.1664779161947905,0.1143707229991074
P15145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.209,0.065,0.06060606060606061,0.05303030303030303,1.2053115107498986,0.0,0.0,0.2147995889003083,0.17821084994545275
P16184,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023802439750074384
P18031,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.176,0.029,0.009761388286334056,0.006507592190889371,0.9446834084995208,0.0,0.0,0.18448637316561844,0.1952891004661311
P19793,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.197,0.159,0.052980132450331126,0.033112582781456956,1.4030984197262963,0.0,0.0,0.21840354767184036,0.15565803828225727
P21554,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.212,0.212,0.0055058499655884375,0.0055058499655884375,1.3883264742024077,0.0,0.0,0.2306855277475517,0.1661608648219776
P22303,True,True,0.001,0.001,0.0002384358607534573,0.0002384358607534573,10.93599765002316,True,True,0.204,0.204,0.004726890756302521,0.004726890756302521,1.511788147008701,0.0010845986984815619,9.917683229197659e-05,0.22125813449023862,0.14635525141326985
P23458,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024794208072994147
P24941,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.014,0.014,0.001440922190201729,0.001440922190201729,4.939741174903642,0.0,0.0,0.015873015873015872,0.003213329366260042
P25440,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9588416145988295e-05
P27487,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.175,0.175,0.0054533060668029995,0.0054533060668029995,1.083986807644406,0.0,0.0,0.18153526970954356,0.16746999900823167
P28223,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.197,0.197,0.007874015748031496,0.007874015748031496,1.010450704968292,0.0,9.91768322919766e-06,0.20634920634920634,0.204215015372409
P28482,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.106,0.017,0.006109979633401222,0.0050916496945010185,0.9323167193765499,0.0,0.0,0.12589928057553956,0.13503917484875533
P28845,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.081,0.081,0.00156128024980484,0.00156128024980484,0.7486648705722151,0.0,0.0,0.08690987124463519,0.1160864821977586
P29274,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.154,0.154,0.003403289846851957,0.003403289846851957,1.1376640072774802,0.0,0.0,0.15160955347871236,0.13326390955072895
P29473,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.115,0.115,0.015384615384615385,0.015384615384615385,1.083696536533701,0.0,0.0,0.12247071352502663,0.11301200039670733
P29476,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.151,0.151,0.018779342723004695,0.018779342723004695,1.1764606332031122,0.0,9.91768322919766e-06,0.1641304347826087,0.13951204998512348
P29597,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0013568521031207597,0.0013568521031207597,4.398637278960465,0.0,0.0,0.001177856301531213,0.0002677774471883368
P31645,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.27,0.27,0.013689700130378096,0.013689700130378096,1.552287495752918,0.0,0.0,0.2840549102428722,0.18299117326192602
P31749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.147,0.147,0.0037209302325581397,0.0037209302325581397,1.2360801381612179,0.0,0.0,0.1515463917525773,0.12260240007934146
P33981,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.00186219739292365,0.00186219739292365,8.020200738976285,0.0,0.0,0.0022271714922048997,0.00027769513041753447
P34913,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.082,0.002,0.004352557127312296,0.002176278563656148,0.6835213356111838,0.0,0.0,0.08506224066390042,0.12444708915997223
P35372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.22,0.22,0.0028680688336520078,0.0028680688336520078,1.4222137957217935,0.0,0.0,0.23956043956043957,0.16844193196469304
P35557,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011901219875037192
P35968,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.2,0.2,0.0013302294645826404,0.0013302294645826404,1.8034569910212392,0.0,0.0,0.2103049421661409,0.11661211940890608
P36897,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012892988197956958
P37231,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.231,0.049,0.009149130832570906,0.0054894784995425435,1.2348282209649362,0.0,0.0,0.2434141201264489,0.19712387186353267
P41143,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.118,0.118,0.00340522133938706,0.00340522133938706,0.9088977776110901,0.0,0.0,0.12407991587802314,0.1365169096499058
P41145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.203,0.203,0.005036373810856184,0.005036373810856184,1.2694037129031661,0.0,0.0,0.2158351409978308,0.17002876128136468
P42330,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.2,0.2,0.050314465408805034,0.050314465408805034,1.2806355592980077,0.0,2.975304968759298e-05,0.21521739130434783,0.16805514231875435
P42336,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.000437636761487965,0.000437636761487965,0.8953215864355114,0.0,0.0,0.004324324324324324,0.0048299117326192605
P43405,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.001367053998632946,0.001367053998632946,1.4365375702258065,0.0,0.0,0.005656108597285068,0.0039373202419914705
P43490,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023802439750074384
P45452,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.212,0.207,0.016129032258064516,0.014231499051233396,1.1155160923256593,0.0,0.0,0.23847019122609675,0.21377566200535555
P48736,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934146583358127e-05
P49137,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.16,0.16,0.0056657223796034,0.0056657223796034,1.5044313794109556,0.0,0.0,0.1702127659574468,0.1131409302786869
P49841,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.11,0.04,0.0035087719298245615,0.002631578947368421,0.8218368689287393,0.0,0.0,0.12702078521939955,0.15455717544381634
P51449,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.17,0.17,0.004533091568449683,0.004533091568449683,1.063661186556508,0.0,0.0,0.17634854771784234,0.16579391054249729
P52333,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024794208072994147
P52732,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.046,0.031,0.02066115702479339,0.01652892561983471,0.8855781221205437,0.0,2.975304968759298e-05,0.04821802935010482,0.05444808092829515
P53350,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.13,0.13,0.0045045045045045045,0.0045045045045045045,1.215704069765552,0.0,0.0,0.14115092290988057,0.116106317564217
P53779,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.117,0.117,0.003552397868561279,0.003552397868561279,1.074189106378467,0.0,0.0,0.13402061855670103,0.12476445502330656
P55055,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.132,0.132,0.004098360655737705,0.004098360655737705,1.175895586615114,0.0,0.0,0.13735691987513007,0.11681047307349003
P56817,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.158,0.158,0.002135231316725979,0.002135231316725979,1.2336500782809539,0.0,0.0,0.170995670995671,0.1386095408112665
P62942,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.0033003300330033004,0.0033003300330033004,1.9125809838371914,0.0,0.0,0.0034522439585730723,0.001805018347713974
P68400,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.214,0.0,0.0036101083032490976,0.0,2.062102506305898,0.0,9.91768322919766e-06,0.2343921139101862,0.11366656748983438
P78536,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.18,0.071,0.019877675840978593,0.01834862385321101,1.058253812405951,0.0,0.0,0.19230769230769232,0.1817217098085887
P98170,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.145,0.145,0.006309148264984227,0.006309148264984227,1.1145258416044332,0.0,0.0,0.1657142857142857,0.1486859069721313
Q00987,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983536645839532e-05
Q02127,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.228,0.018,0.029801324503311258,0.023178807947019868,1.4331371709250738,0.0,0.0,0.23949579831932774,0.16711296241198056
Q02750,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.006578947368421052,0.006578947368421052,1.704072869133837,0.0,0.0,0.002061855670103093,0.0012099573539621144
Q03181,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.012,0.01,0.005405405405405406,0.002702702702702703,1.234122880719646,0.0,0.0,0.013377926421404682,0.010840027769513042
Q05397,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.122,0.122,0.0017543859649122807,0.0017543859649122807,1.1349543978787238,0.0,0.0,0.12842105263157894,0.1131508479619161
Q06124,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.172,0.172,0.00851063829787234,0.00851063829787234,1.3419462140121043,0.0,0.0,0.19479048697621745,0.14515521174253695
Q06187,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.077,0.075,0.0013966480446927375,0.0006983240223463687,0.73819803557335,0.0,0.0,0.08922363847045191,0.12086680551423187
Q07343,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.094,0.094,0.0015432098765432098,0.0015432098765432098,0.8604590392837769,0.0,0.0,0.09801876955161627,0.11391450957056432
Q07817,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.196,0.196,0.012605042016806723,0.012605042016806723,1.3392385556314859,0.0,0.0,0.2387332521315469,0.17826043836159874
Q07820,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.157,0.119,0.007194244604316547,0.00539568345323741,1.0118429319811066,0.0,0.0,0.17046688382193267,0.16847168501438065
