uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016149257134171827
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005984724702663678
O43570,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.034,0.016,0.006389776357827476,0.005591054313099041,0.9083904558480569,0.0,0.00012349431926131398,0.03644158628081458,0.04011665463388684
O60674,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020804043014021356
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.002,0.0011507479861910242,0.0005753739930955121,0.4207488621809284,0.0,0.0,0.006578947368421052,0.01563628073108637
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013299388228141505
O76074,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0012674271229404308,0.0012674271229404308,0.8246934504054169,0.0,0.0,0.0019193857965451055,0.0023273929399247636
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.004629629629629629,0.004629629629629629,0.3964896343243558,0.0,0.0,0.002,0.005044267963673671
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.02,0.02,0.007067137809187279,0.007067137809187279,1.5390058361105214,0.0,0.0,0.02,0.012995402211498272
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.011627906976744186,0.011627906976744186,1.5325528438663238,0.0,0.0,0.0015723270440251573,0.0010259528061709162
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.019,0.0022396416573348264,0.0022396416573348264,1.3967122802353973,0.0,0.0,0.019,0.01360337424478474
P00533,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,9.499563020101076e-06,0.0,0.025696317969373408
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.02,0.011,0.004797441364605544,0.0037313432835820895,0.6416745889657899,0.0,0.0,0.02040816326530612,0.0318045369912984
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.018,0.018,0.0009195402298850574,0.0009195402298850574,0.8342332404762789,0.0,0.0,0.018575851393188854,0.02226697571911692
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.064,0.011,0.022408963585434174,0.014005602240896359,2.910518572108695,0.0,0.0,0.0653061224489796,0.02243796785347874
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.016,0.003,0.004472271914132379,0.0026833631484794273,0.6855058985689119,0.0,0.0,0.016,0.023340426340388343
P00915,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.049,0.035,0.005787037037037037,0.005208333333333333,1.6606303175450485,0.0,0.0001139947562412129,0.0691114245416079,0.04161758559106281
P00918,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.04,0.031,0.0050150451354062184,0.004513540621865597,1.0029595324876053,0.0,0.00013299388228141506,0.04419889502762431,0.04406847285024889
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.037,0.037,0.007744433688286544,0.007744433688286544,1.8872466967150214,0.0,0.0,0.045859872611464965,0.024299882205418552
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.013,0.001,0.004158004158004158,0.002079002079002079,1.2144482332622364,0.0,0.0,0.015643802647412757,0.012881407455257059
P04150,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.0012468827930174563,0.0012468827930174563,2.1049894667227544,0.0,0.0,0.008038585209003215,0.0038188243340806323
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.007,0.007,0.0008880994671403197,0.0008880994671403197,0.6979975317363967,0.0,0.0,0.008951406649616368,0.012824410077136451
P05979,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.07,0.012,0.029304029304029304,0.018315018315018316,2.6534965689834977,0.0,0.0,0.07,0.026380286506820685
P06239,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.098,0.098,0.004597701149425287,0.004597701149425287,5.2633999717312445,0.0,9.499563020101076e-06,0.098,0.01861914351939811
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.012,0.012,0.003079291762894534,0.003079291762894534,0.7695029192888747,0.0,0.0,0.01263157894736842,0.01641524489873466
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.014,0.004,0.006593406593406593,0.004395604395604396,0.6194838139885741,0.0,0.0,0.014,0.02259946042482046
P07900,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.021,0.006993006993006993,0.006993006993006993,0.848609593499753,0.0,0.0,0.021,0.0247463616673633
P08069,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.007,0.007,0.0011337868480725624,0.0011337868480725624,0.6462974120836373,0.0,0.0,0.008484848484848486,0.013128396093779686
P08183,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.008,0.008,0.0025284450063211127,0.0025284450063211127,0.8823361713515493,0.0,0.0,0.012539184952978056,0.014211346278071208
P08254,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.086,0.03,0.011479591836734694,0.008928571428571428,2.973086360821975,0.0,0.0,0.086,0.028926169396207773
P08581,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.0006807351940095302,0.0006807351940095302,0.38362973466589395,0.0,0.0,0.005,0.013033400463578676
