uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2349643095314546e-05
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041988786524069455
O43570,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.083,0.028,0.010383386581469648,0.00878594249201278,2.2903632728504557,0.0,0.0,0.1267175572519084,0.055326401067009166
O60674,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002840417911922345
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.001,0.0011507479861910242,0.0005753739930955121,0.1987835443131567,0.0,0.0,0.005285412262156448,0.026588781584212216
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003828389359547509
O76074,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030874107738286364
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.004629629629629629,0.004629629629629629,5.135336525876832,0.0,0.0,0.0030441400304414,0.0005927828685750982
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.017,0.017,0.0035335689045936395,0.0035335689045936395,1.0421521975249282,0.0,0.0,0.02689873417721519,0.0258107540692074
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.009,0.009,0.023255813953488372,0.023255813953488372,3.410915537639164,0.0,0.0,0.013100436681222707,0.0038407390026428236
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.013,0.013,0.0011198208286674132,0.0011198208286674132,1.4656090787358653,0.0,0.0,0.037900874635568516,0.025860152641588658
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.00041135335252982314,0.00041135335252982314,0.10664881264703388,0.0,0.0,0.0033519553072625698,0.03142984167757552
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.01,0.002,0.0010660980810234541,0.0005330490405117271,0.4950343108873049,0.0,0.0,0.02197802197802198,0.04439696692765579
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.036,0.036,0.001379310344827586,0.001379310344827586,1.8529872745935319,0.0,0.0,0.05853658536585366,0.03159038703781461
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.033,0.003,0.011204481792717087,0.008403361344537815,1.2945220169823142,0.0,0.0,0.039663461538461536,0.030639464519475388
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.04,0.02,0.0026833631484794273,0.0017889087656529517,1.6829508019381931,0.0,0.0,0.05917159763313609,0.03515943389236051
P00915,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.112,0.047,0.009259259259259259,0.008680555555555556,2.8573947278749747,0.0,0.0,0.16398243045387995,0.05738879146392669
P00918,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.052,0.025,0.006519558676028084,0.005516549648946841,1.5738757370370593,0.0,0.0,0.09075043630017451,0.05766048361202361
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.024,0.024,0.003872216844143272,0.003872216844143272,1.4125681841416342,0.0,0.0,0.04247787610619469,0.030071380937090917
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.024,0.0,0.002079002079002079,0.0,1.2064363887647882,0.0,0.0,0.03116883116883117,0.025835453355398028
P04150,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.003740648379052369,0.003740648379052369,4.760375820968836,0.0,0.0,0.005291005291005291,0.0011114678785783092
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.023,0.023,0.0008880994671403197,0.0008880994671403197,1.3194600257157578,0.0,0.0,0.034023668639053255,0.025786054783016772
P05979,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.013,0.0,0.003663003663003663,0.0,0.567299067603317,0.0,0.0,0.016029593094944512,0.02825598340207968
P06239,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02762615160421864
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.019,0.001539645881447267,0.001539645881447267,1.2547903644999339,0.0,0.0,0.03612167300380228,0.028787018055178207
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.023,0.0,0.002197802197802198,0.0,1.3745780053403673,0.0,0.0,0.04035087719298246,0.029355101637562674
P07900,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.021,0.0034965034965034965,0.0034965034965034965,0.9302259648883464,0.0,0.0,0.02654867256637168,0.028540025193271916
P08069,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.0011337868480725624,0.0011337868480725624,0.2235751472768237,0.0,0.0,0.005847953216374269,0.02615654407587621
P08183,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.016,0.016,0.0012642225031605564,0.0012642225031605564,1.8591473239402825,0.0,0.0,0.05517241379310345,0.02967619235804085
P08254,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.038,0.008,0.01020408163265306,0.007653061224489796,5.553090719743643,0.0,0.0,0.2289156626506024,0.04122310865215995
P08581,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.017,0.017,0.0006807351940095302,0.0006807351940095302,0.7874703357687408,0.0,0.0,0.02033492822966507,0.025823103712302713
P09874,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.03,0.029,0.0012345679012345679,0.0006172839506172839,1.4376362590246499,0.0,0.0,0.0398406374501992,0.02771259910588584
P10275,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.007,0.0,0.001488095238095238,0.0,3.937548616688705,0.0,0.0,0.14583333333333334,0.03703657964284832
P10415,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0011248593925759281,0.0011248593925759281,1.6891401330696283,0.0,0.0,0.045454545454545456,0.026909872304690396
P10826,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.032,0.029,0.037383177570093455,0.028037383177570093,1.6158020253816747,0.0,0.0,0.049766718506998445,0.030800009879714475
P10828,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.025,0.022,0.028985507246376812,0.014492753623188406,1.2012164324074641,0.0,0.0,0.03337783711615487,0.02778669696445773
P11309,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003951885790500655
P11362,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.003,0.0,0.001075268817204301,0.0,0.13190697683878325,0.0,0.0,0.003401360544217687,0.025786054783016772
P12821,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.052,0.052,0.0319634703196347,0.0319634703196347,2.2487372109582746,0.0,0.0,0.10136452241715399,0.045076197297898093
P12931,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.004,0.0008103727714748784,0.0008103727714748784,0.19922817277681396,0.0,0.0,0.005398110661268556,0.027095116951120112
P14174,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.019,0.012195121951219513,0.012195121951219513,1.0008443842536487,0.0,0.0,0.026685393258426966,0.026662879442784105
P14416,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.021,0.0019348597226701064,0.0019348597226701064,0.6517184468083846,0.0,0.0,0.02539298669891173,0.03896312396571739
P14902,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.031,0.031,0.004285714285714286,0.004285714285714286,1.3793062854822051,0.0,0.0,0.04183535762483131,0.030330723442092523
P15056,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.028,0.028,0.0013623978201634877,0.0013623978201634877,2.0997069758927576,0.0,0.0,0.05533596837944664,0.02635413836540124
P15145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.053,0.041,0.03787878787878788,0.030303030303030304,2.695430923390195,0.0,0.0,0.1083844580777096,0.04021043791834416
P16184,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P18031,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.043,0.002,0.0032537960954446853,0.0010845986984815619,3.2729038085076856,0.0,0.0,0.10941475826972011,0.03343048385901647
P19793,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.024,0.02,0.033112582781456956,0.019867549668874173,1.0101231841892906,0.0,0.0,0.03305785123966942,0.032726554202583545
P21554,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.027,0.027,0.0027529249827942187,0.0027529249827942187,1.1531107555539244,0.0,0.0,0.03375,0.029268654135895474
P22303,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.02,0.02,0.0021008403361344537,0.0021008403361344537,0.7079796100502297,0.0,0.0,0.021482277121374866,0.030343073085187838
P23458,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.879714476251637e-05
P24941,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018524464642971818
P25440,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27487,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.045,0.045,0.004771642808452625,0.004771642808452625,1.8868900540849693,0.0,0.0,0.06976744186046512,0.03697483142737175
P28223,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.021,0.021,0.00281214848143982,0.00281214848143982,0.8218851113318142,0.0,0.0,0.02807486631016043,0.03415911280164003
