uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.002,0.0,0.0010834236186348862,0.0,2.4448309819418164,0.0,0.0,0.002242152466367713,0.0009170990708338361
O14965,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.006,0.006,0.0017064846416382253,0.0017064846416382253,3.615225026976007,0.0,0.0,0.006936416184971098,0.0019186677929286834
O43570,True,True,0.002,0.002,0.0004941932295527551,0.0004941932295527551,26.663421543477373,True,True,0.202,0.076,0.01437699680511182,0.013578274760383386,1.9927913151006071,0.002574002574002574,9.653674429829854e-05,0.25997425997426,0.13045734282611318
O60674,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.000892458723784025,0.000892458723784025,1.1231431783001398,0.0,0.0,0.0024937655860349127,0.0022203451188608663
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.079,0.0,0.0005753739930955121,0.0,1.278730130051478,0.0,0.0,0.09949622166246852,0.07780861590442863
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010136358151321347
O76074,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.005,0.0025348542458808617,0.0025348542458808617,1.2589250196153323,0.0,0.0,0.006289308176100629,0.00499577651743695
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.003,0.003,0.009259259259259259,0.009259259259259259,1.5521051239109107,0.0,0.0,0.003989361702127659,0.0025702908169421986
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.0035335689045936395,0.0035335689045936395,0.04622597562188802,0.0,0.0,0.003389830508474576,0.07333172438759503
